Institute Name,Branch Name,Quota,Category,Seat Pool,Vacancy
Maulana Azad National Institute of Technology Bhopal,Electronics and Communication Engineering,HS,SC (PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,6
Maulana Azad National Institute of Technology Bhopal,Electronics and Communication Engineering,OS,SC,Female-only (including Supernumerary),1
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,HS,OPEN,Gender-Neutral,3
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,HS,OPEN (PwD),Female-only (including Supernumerary),1
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,HS,GEN-EWS,Gender-Neutral,6
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,HS,SC (PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,OS,OPEN,Female-only (including Supernumerary),2
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,OS,OPEN,Gender-Neutral,8
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,OS,OPEN (PwD),Female-only (including Supernumerary),1
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,OS,SC,Gender-Neutral,2
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,OS,SC (PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,OS,ST,Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering,OS,ST (PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Materials Science and Metallurgical Engineering,HS,OPEN,Gender-Neutral,7
Maulana Azad National Institute of Technology Bhopal,Materials Science and Metallurgical Engineering,HS,OPEN (PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Materials Science and Metallurgical Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
Maulana Azad National Institute of Technology Bhopal,Materials Science and Metallurgical Engineering,HS,OBC-NCL,Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Materials Science and Metallurgical Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Materials Science and Metallurgical Engineering,OS,OPEN,Female-only (including Supernumerary),2
Maulana Azad National Institute of Technology Bhopal,Materials Science and Metallurgical Engineering,OS,OPEN,Gender-Neutral,4
Maulana Azad National Institute of Technology Bhopal,Materials Science and Metallurgical Engineering,OS,OBC-NCL,Gender-Neutral,2
Maulana Azad National Institute of Technology Bhopal,Materials Science and Metallurgical Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Materials Science and Metallurgical Engineering,OS,SC (PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Materials Science and Metallurgical Engineering,OS,ST,Female-only (including Supernumerary),1
Maulana Azad National Institute of Technology Bhopal,Planning,HS,OPEN,Female-only (including Supernumerary),1
Maulana Azad National Institute of Technology Bhopal,Planning,HS,OPEN,Gender-Neutral,2
Maulana Azad National Institute of Technology Bhopal,Planning,HS,OPEN (PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Planning,HS,GEN-EWS,Female-only (including Supernumerary),1
Maulana Azad National Institute of Technology Bhopal,Planning,HS,GEN-EWS,Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Planning,HS,OBC-NCL,Female-only (including Supernumerary),1
Maulana Azad National Institute of Technology Bhopal,Planning,HS,OBC-NCL,Gender-Neutral,2
Maulana Azad National Institute of Technology Bhopal,Planning,HS,OBC- NCL(PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Planning,HS,SC,Gender-Neutral,2
Maulana Azad National Institute of Technology Bhopal,Planning,HS,ST,Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Planning,OS,OPEN,Female-only (including Supernumerary),1
Maulana Azad National Institute of Technology Bhopal,Planning,OS,OPEN,Gender-Neutral,6
Maulana Azad National Institute of Technology Bhopal,Planning,OS,OBC-NCL,Gender-Neutral,3
Maulana Azad National Institute of Technology Bhopal,Planning,OS,SC,Gender-Neutral,3
Maulana Azad National Institute of Technology Bhopal,Planning,OS,SC (PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Planning,OS,ST,Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Architecture,HS,OBC-NCL,Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Architecture,HS,SC,Gender-Neutral,3
Maulana Azad National Institute of Technology Bhopal,Architecture,HS,ST,Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Architecture,HS,ST (PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Architecture,OS,OPEN,Female-only (including Supernumerary),1
Maulana Azad National Institute of Technology Bhopal,Architecture,OS,OPEN,Gender-Neutral,2
Maulana Azad National Institute of Technology Bhopal,Architecture,OS,OPEN (PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Architecture,OS,GEN- EWS(PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Architecture,OS,OBC-NCL,Gender-Neutral,2
Maulana Azad National Institute of Technology Bhopal,Architecture,OS,SC,Female-only (including Supernumerary),1
Maulana Azad National Institute of Technology Bhopal,Architecture,OS,SC,Gender-Neutral,2
Maulana Azad National Institute of Technology Bhopal,Architecture,OS,SC (PwD),Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Architecture,OS,ST,Female-only (including Supernumerary),1
Maulana Azad National Institute of Technology Bhopal,Architecture,OS,ST,Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Mathematics and Data Science,HS,GEN-EWS,Gender-Neutral,1
Maulana Azad National Institute of Technology Bhopal,Mathematics and Data Science,OS,OPEN,Gender-Neutral,2
Maulana Azad National Institute of Technology Bhopal,Mathematics and Data Science,OS,SC,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,HS,OPEN,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,HS,GEN-EWS,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,HS,OBC- NCL(PwD),Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,HS,SC,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,HS,SC (PwD),Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,OS,OPEN,Gender-Neutral,2
Motilal Nehru National Institute of Technology Allahabad,Bio Technology,OS,OPEN (PwD),Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,HS,OPEN,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,HS,GEN-EWS,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,HS,OBC-NCL,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,OS,OPEN,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,OS,OPEN,Gender-Neutral,4
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,OS,OBC-NCL,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,HS,OPEN,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,HS,SC (PwD),Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,HS,ST (PwD),Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,OS,OPEN,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,OS,OPEN (PwD),Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,OS,GEN-EWS,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,HS,OPEN,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,HS,OPEN,Gender-Neutral,7
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,HS,GEN-EWS,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,HS,OBC-NCL,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,HS,SC,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,HS,ST (PwD),Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,OS,OPEN,Female-only (including Supernumerary),4
Motilal Nehru National Institute of Technology Allahabad,Computer Science and Engineering,OS,OPEN,Gender-Neutral,8
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,HS,OPEN,Gender-Neutral,2
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,HS,ST,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,OS,OPEN,Gender-Neutral,3
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,OS,SC (PwD),Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering,OS,ST,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,HS,OPEN,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,HS,OPEN,Gender-Neutral,2
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,HS,SC,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,HS,ST (PwD),Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),2
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,4
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,OS,GEN- EWS(PwD),Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,OS,OBC-NCL,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering,OS,SC (PwD),Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,HS,OPEN,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,HS,OPEN,Gender-Neutral,2
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,HS,OBC-NCL,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,HS,SC,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,OS,OPEN,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,OS,OPEN,Gender-Neutral,5
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,OS,OPEN (PwD),Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,OS,GEN-EWS,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering,OS,SC (PwD),Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering,HS,OPEN,Female-only (including Supernumerary),2
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering,HS,OPEN,Gender-Neutral,1
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering,HS,GEN-EWS,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering,HS,OBC- NCL(PwD),Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering,OS,OPEN,Female-only (including Supernumerary),1
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering,OS,OPEN,Gender-Neutral,2
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering,OS,ST,Gender-Neutral,1
National Institute of Technology  Agartala,Biotechnology and Biochemical Engineering,HS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology  Agartala,Biotechnology and Biochemical Engineering,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology  Agartala,Biotechnology and Biochemical Engineering,HS,GEN-EWS,Gender-Neutral,1
National Institute of Technology  Agartala,Biotechnology and Biochemical Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology  Agartala,Biotechnology and Biochemical Engineering,OS,OPEN,Gender-Neutral,6
National Institute of Technology  Agartala,Biotechnology and Biochemical Engineering,OS,GEN-EWS,Gender-Neutral,2
National Institute of Technology  Agartala,Biotechnology and Biochemical Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology  Agartala,Biotechnology and Biochemical Engineering,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology  Agartala,Biotechnology and Biochemical Engineering,OS,SC,Female-only (including Supernumerary),1
National Institute of Technology  Agartala,Biotechnology and Biochemical Engineering,OS,SC,Gender-Neutral,1
National Institute of Technology  Agartala,Biotechnology and Biochemical Engineering,OS,SC (PwD),Gender-Neutral,1
National Institute of Technology  Agartala,Chemical Engineering,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology  Agartala,Chemical Engineering,HS,SC (PwD),Gender-Neutral,1
National Institute of Technology  Agartala,Chemical Engineering,HS,ST,Gender-Neutral,1
