"Institute","Academic Program Name","Quota","Seat Type","Gender","Opening Rank","Closing Rank"
"National Institute of Technology Hamirpur","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","NA","26422","143266"
"National Institute of Technology Hamirpur","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","SC","NA","6148","11302"
"National Institute of Technology Hamirpur","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","ST","NA","4193","4746"
"National Institute of Technology Hamirpur","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","NA","14826","21668"
"National Institute of Technology Hamirpur","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN (PwD)","NA","538","538"
"National Institute of Technology Hamirpur","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","NA","5396","7597"
"National Institute of Technology Hamirpur","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","SC","NA","4456","4651"
"National Institute of Technology Hamirpur","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","ST","NA","1600","2242"
"National Institute of Technology Hamirpur","Materials Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","90676","103856"
"National Institute of Technology Hamirpur","Materials Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","116337","211777"
"National Institute of Technology Hamirpur","Materials Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","9768","12183"
"National Institute of Technology Hamirpur","Materials Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","6192","6192"
"National Institute of Technology Hamirpur","Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","25364","33267"
"National Institute of Technology Hamirpur","Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","2071","2071"
"National Institute of Technology Hamirpur","Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","9021","11233"
"National Institute of Technology Hamirpur","Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","6835","7001"
"National Institute of Technology Hamirpur","Materials Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","3357","3357"
"National Institute of Technology Hamirpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","21086","68511"
"National Institute of Technology Hamirpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","36815","176504"
"National Institute of Technology Hamirpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2772","8389"
"National Institute of Technology Hamirpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","942","2727"
"National Institute of Technology Hamirpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","13402","19521"
"National Institute of Technology Hamirpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","87","87"
"National Institute of Technology Hamirpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","4766","6537"
"National Institute of Technology Hamirpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","135","135"
"National Institute of Technology Hamirpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2842","3828"
"National Institute of Technology Hamirpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1467","1831"
"National Institute of Technology Karnataka, Surathkal","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","13347","20826"
"National Institute of Technology Karnataka, Surathkal","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","11157","15094"
"National Institute of Technology Karnataka, Surathkal","Chemical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","3510","7419"
"National Institute of Technology Karnataka, Surathkal","Chemical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1074","1580"
"National Institute of Technology Karnataka, Surathkal","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","9221","12396"
"National Institute of Technology Karnataka, Surathkal","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3109","4200"
"National Institute of Technology Karnataka, Surathkal","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2122","2924"
"National Institute of Technology Karnataka, Surathkal","Chemical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1329","1356"
"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","14829","28408"
"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","690","690"
"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","10336","14526"
"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","332","332"
"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1331","6488"
"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","849","1845"
"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","5805","14263"
"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","246","359"
"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","2902","4490"
"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1417","1763"
"National Institute of Technology Karnataka, Surathkal","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","409","540"
"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","306","5173"
"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","65","65"
"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","898","3723"
"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","28","28"
"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","506","2312"
"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","79","356"
"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","1506","2940"
"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","117","117"
"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","598","950"
"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","49","49"
"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","165","538"
"National Institute of Technology Karnataka, Surathkal","Computer Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","35","249"
"National Institute of Technology Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","7571","14037"
"National Institute of Technology Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","579","579"
"National Institute of Technology Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","3949","9350"
"National Institute of Technology Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","864","5691"
"National Institute of Technology Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","987","1130"
"National Institute of Technology Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","1676","7572"
"National Institute of Technology Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","237","237"
"National Institute of Technology Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","1620","2870"
"National Institute of Technology Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","691","1307"
"National Institute of Technology Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","413","525"
"National Institute of Technology Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","1552","7875"
"National Institute of Technology Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","2227","6053"
"National Institute of Technology Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","44","44"
"National Institute of Technology Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1049","2069"
"National Institute of Technology Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","322","660"
"National Institute of Technology Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","3182","5539"
"National Institute of Technology Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","1304","1804"
"National Institute of Technology Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","701","827"
"National Institute of Technology Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","386","521"
"National Institute of Technology Karnataka, Surathkal","Information Technology (4 Years, Bachelor of Technology)","HS","OPEN","NA","5399","10327"
"National Institute of Technology Karnataka, Surathkal","Information Technology (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","182","182"
"National Institute of Technology Karnataka, Surathkal","Information Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","2826","7206"
"National Institute of Technology Karnataka, Surathkal","Information Technology (4 Years, Bachelor of Technology)","HS","SC","NA","3498","6004"
